"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming","PlanDefinition.action.timing[x]","timingTiming","","",0,1,"Y","","","Timing {[]} {[]}
","Measurement interval","The measurement interval of this profile. This can be used to measure a patient's compliance to the care plan. A patient is compliant to the service request, if the measurements are taken frequency times per period.","","","","","","","","","",,,,,"",,,,"PlanDefinition.action.timing[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".effectiveTime"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.id","PlanDefinition.action.timing[x].id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.extension","PlanDefinition.action.timing[x].extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.modifierExtension","PlanDefinition.action.timing[x].modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4B/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.event","PlanDefinition.action.timing[x].event","","","",0,*,"","","Y","dateTime {[]} {[]}
","When the event occurs","Identifies specific times when the event occurs.","","In a Medication Administration Record, for instance, you need to take a general specification, and turn it into a precise specification.","","","","","","","",,,,,"",,,,"Timing.event",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","QLIST<TS>"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat","PlanDefinition.action.timing[x].repeat","","","",1,1,"Y","","Y","Element {[]} {[]}
","How many times should a measurement be taken per period","A patient is only compliant to the service request, if the measurements are taken frequency times per period. A success message may appear, if the requested frequency of measurements is reached in the current period. A warning may be displayed, if the frequency has not been reached in the previous period. If periodMax is set this warning should only be displayed in case the frequency is still not reached after the specified grace period.","","Many timing schedules are determined by regular repetitions.","","","","","","","",,,,,"",,,,"Timing.repeat",0,1,"","ele-1:All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
tim-1:if there's a duration, there needs to be duration units {duration.empty() or durationUnit.exists()}tim-2:if there's a period, there needs to be period units {period.empty() or periodUnit.exists()}tim-4:duration SHALL be a non-negative value {duration.exists() implies duration >= 0}tim-5:period SHALL be a non-negative value {period.exists() implies period >= 0}tim-6:If there's a periodMax, there must be a period {periodMax.empty() or period.exists()}tim-7:If there's a durationMax, there must be a duration {durationMax.empty() or duration.exists()}tim-8:If there's a countMax, there must be a count {countMax.empty() or count.exists()}tim-9:If there's an offset, there must be a when (and not C, CM, CD, CV) {offset.empty() or (when.exists() and ((when in ('C' | 'CM' | 'CD' | 'CV')).not()))}tim-10:If there's a timeOfDay, there cannot be a when, or vice versa {timeOfDay.empty() or when.empty()}kiola-measurement-interval:Period must be at least 1d, interpreted as calendar days. Other units are not supported, except h with a value that is a multiple of 24, interpreted as 24h intervals. {periodUnit = 'd' or (periodUnit = 'h' and period mod 24 = 0)}","Implies PIVL or EIVL"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.id","PlanDefinition.action.timing[x].repeat.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.extension","PlanDefinition.action.timing[x].repeat.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.bounds[x]","PlanDefinition.action.timing[x].repeat.bounds[x]","","","",0,1,"","","Y","Duration {[]} {[]}
Range {[]} {[]}Period {[]} {[]}","Length/Range of lengths, or (Start and/or end) limits","Either a duration for the length of the timing schedule, a range of possible length, or outer bounds for start and/or end limits of the timing schedule.","","","","","","","","","",,,,,"",,,,"Timing.repeat.bounds[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","IVL(TS) used in a QSI"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.count","PlanDefinition.action.timing[x].repeat.count","","","",0,1,"","","Y","positiveInt {[]} {[]}
","Number of times to repeat","A total count of the desired number of repetitions across the duration of the entire timing specification. If countMax is present, this element indicates the lower bound of the allowed range of count values.","If you have both bounds and count, then this should be understood as within the bounds period, until count times happens.","Repetitions may be limited by end time or total occurrences.","","","","","","","",,,,,"",,,,"Timing.repeat.count",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","PIVL.count"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.countMax","PlanDefinition.action.timing[x].repeat.countMax","","","",0,1,"","","Y","positiveInt {[]} {[]}
","Maximum number of times to repeat","If present, indicates that the count is a range - so to perform the action between [count] and [countMax] times.","","","","","","","","","",,,,,"",,,,"Timing.repeat.countMax",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","PIVL.count"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.duration","PlanDefinition.action.timing[x].repeat.duration","","","",0,1,"","","Y","decimal {[]} {[]}
","How long when it happens","How long this thing happens for when it happens. If durationMax is present, this element indicates the lower bound of the allowed range of the duration.","For some events the duration is part of the definition of the event (e.g. IV infusions, where the duration is implicit in the specified quantity and rate). For others, it's part of the timing specification (e.g. exercise).","Some activities are not instantaneous and need to be maintained for a period of time.","","","","","","","",,,,,"",,,,"Timing.repeat.duration",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","PIVL.phase"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.durationMax","PlanDefinition.action.timing[x].repeat.durationMax","","","",0,1,"","","Y","decimal {[]} {[]}
","How long when it happens (Max)","If present, indicates that the duration is a range - so to perform the action between [duration] and [durationMax] time length.","For some events the duration is part of the definition of the event (e.g. IV infusions, where the duration is implicit in the specified quantity and rate). For others, it's part of the timing specification (e.g. exercise).","Some activities are not instantaneous and need to be maintained for a period of time.","","","","","","","",,,,,"",,,,"Timing.repeat.durationMax",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","PIVL.phase"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.durationUnit","PlanDefinition.action.timing[x].repeat.durationUnit","","","",0,1,"","","Y","code {[]} {[]}
","s | min | h | d | wk | mo | a - unit of time (UCUM)","The units of time for the duration, in UCUM units.","","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/units-of-time|4.3.0","",,,,"Timing.repeat.durationUnit",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","PIVL.phase.unit"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.frequency","PlanDefinition.action.timing[x].repeat.frequency","","","",1,1,"Y","","Y","positiveInt {[]} {[]}
","Measurement should be taken frequency times per period","The number of times to repeat the action within the specified period. If frequencyMax is present, this element indicates the lower bound of the allowed range of the frequency.","","","","If no frequency is stated, the assumption is that the event occurs once per period, but systems SHOULD always be specific about this","","","","","",,,,,"",,,,"Timing.repeat.frequency",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","PIVL.phase"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.frequencyMax","PlanDefinition.action.timing[x].repeat.frequencyMax","","","",0,1,"","","Y","positiveInt {[]} {[]}
","Event occurs up to frequencyMax times per period","If present, indicates that the frequency is a range - so to repeat between [frequency] and [frequencyMax] times within the period or period range.","","","","","","","","","",,,,,"",,,,"Timing.repeat.frequencyMax",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","PIVL.phase"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.period","PlanDefinition.action.timing[x].repeat.period","","","",1,1,"Y","","Y","decimal {[]} {[]}
","Measurement should be taken frequency times per period","Indicates the duration of time over which repetitions are to occur; e.g. to express ""3 times per day"", 3 would be the frequency and ""1 day"" would be the period. If periodMax is present, this element indicates the lower bound of the allowed range of the period length.","","","","","","","","","",,,,,"",,,,"Timing.repeat.period",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","PIVL.phase"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.periodMax","PlanDefinition.action.timing[x].repeat.periodMax","","","",0,1,"Y","","Y","decimal {[]} {[]}
","Grace period","If present, indicates that the period is a range from [period] to [periodMax], allowing expressing concepts such as ""do this once every 3-5 days.","","","","","","","","","",,,,,"",,,,"Timing.repeat.periodMax",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","PIVL.phase"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.periodUnit","PlanDefinition.action.timing[x].repeat.periodUnit","","","",1,1,"Y","","Y","code {[]} {[]}
","s | min | h | d | wk | mo | a - unit of time (UCUM)","The units of time for the period in UCUM units.","","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/units-of-time|4.3.0","",,,,"Timing.repeat.periodUnit",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","PIVL.phase.unit"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.dayOfWeek","PlanDefinition.action.timing[x].repeat.dayOfWeek","","","",0,*,"","","Y","code {[]} {[]}
","mon | tue | wed | thu | fri | sat | sun","If one or more days of week is provided, then the action happens only on the specified day(s).","If no days are specified, the action is assumed to happen every day as otherwise specified. The elements frequency and period cannot be used as well as dayOfWeek.","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/days-of-week|4.3.0","",,,,"Timing.repeat.dayOfWeek",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.timeOfDay","PlanDefinition.action.timing[x].repeat.timeOfDay","","","",0,*,"","","Y","time {[]} {[]}
","Time of day for action","Specified time of day for action to take place.","When time of day is specified, it is inferred that the action happens every day (as filtered by dayofWeek) on the specified times. The elements when, frequency and period cannot be used as well as timeOfDay.","","","","","","","","",,,,,"",,,,"Timing.repeat.timeOfDay",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","n/a"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.when","PlanDefinition.action.timing[x].repeat.when","","","",0,*,"","","Y","code {[]} {[]}
","Code for time period of occurrence","An approximate time period during the day, potentially linked to an event of daily living that indicates when the action should occur.","When more than one event is listed, the event is tied to the union of the specified events.","Timings are frequently determined by occurrences such as waking, eating and sleep.","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/event-timing|4.3.0","",,,,"Timing.repeat.when",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","EIVL.event"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.repeat.offset","PlanDefinition.action.timing[x].repeat.offset","","","",0,1,"","","Y","unsignedInt {[]} {[]}
","Minutes from event (before or after)","The number of minutes from the event. If the event code does not indicate whether the minutes is before or after the event, then the offset is assumed to be after the event.","","","","","","","","","",,,,,"",,,,"Timing.repeat.offset",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","EIVL.offset"
"PlanDefinition.action:kiolaMeasurement.timing[x]:timingTiming.code","PlanDefinition.action.timing[x].code","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","BID | TID | QID | AM | PM | QD | QOD | +","A code for the timing schedule (or just text in code.text). Some codes such as BID are ubiquitous, but many institutions define their own additional codes. If a code is provided, the code is understood to be a complete statement of whatever is specified in the structured timing data, and either the code or the data may be used to interpret the Timing, with the exception that .repeat.bounds still applies over the code (and is not contained in the code).","BID etc. are defined as 'at institutionally specified times'. For example, an institution may choose that BID is ""always at 7am and 6pm"".  If it is inappropriate for this choice to be made, the code BID should not be used. Instead, a distinct organization-specific code should be used in place of the HL7-defined BID code and/or a structured representation should be used (in this case, specifying the two event times).","","","","","","","","",,"preferred","","http://hl7.org/fhir/ValueSet/timing-abbreviation","",,,,"Timing.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","QSC.code"
"PlanDefinition.action:kiolaMeasurement.participant","PlanDefinition.action.participant","","","",0,*,"","","","BackboneElement {[]} {[]}
","If present, the given measurement devices override the allowed measurement devices from the activity definition","Indicates which devices are allowed to document the measurements. This may only be a subset of the devices defined in the activity definition.","","","","","","","","","",,,,,"","value:extension('https://fhir.ehealth-systems.at/extensions/ParticipantDeviceDefinition').value.resolve().type}
","foo",,"open","PlanDefinition.action.participant",0,*,"","ele-1:All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
",".participation[typeCode=PFM]"
"PlanDefinition.action:kiolaMeasurement.participant.id","PlanDefinition.action.participant.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"PlanDefinition.action:kiolaMeasurement.participant.extension","PlanDefinition.action.participant.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"PlanDefinition.action:kiolaMeasurement.participant.modifierExtension","PlanDefinition.action.participant.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4B/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"PlanDefinition.action:kiolaMeasurement.participant.type","PlanDefinition.action.participant.type","","","",1,1,"","","","code {[]} {[]}
","patient | practitioner | related-person | device","The type of participant in the action.","","","","","","","","","",,"required","The type of participant for the action.","http://hl7.org/fhir/ValueSet/action-participant-type|4.3.0","",,,,"PlanDefinition.action.participant.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".role.classCode"
"PlanDefinition.action:kiolaMeasurement.participant.role","PlanDefinition.action.participant.role","","","",0,1,"","","","CodeableConcept {[]} {[]}
","E.g. Nurse, Surgeon, Parent","The role the participant should play in performing the described action.","","","","","","","","","",,"example","Defines roles played by participants for the action.","http://terminology.hl7.org/ValueSet/action-participant-role","",,,,"PlanDefinition.action.participant.role",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".role.code"
"PlanDefinition.action:kiolaMeasurement.participant:automaticTransmission","PlanDefinition.action.participant","automaticTransmission","","",0,1,"Y","","","BackboneElement {[]} {[]}
","Measurements might be transmitted automatically using a device like specified here","Indicates who should participate in performing the action described.","","","","","","","","","",,,,,"",,,,"PlanDefinition.action.participant",0,*,"","ele-1:All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
",".participation[typeCode=PFM]"
"PlanDefinition.action:kiolaMeasurement.participant:automaticTransmission.id","PlanDefinition.action.participant.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"PlanDefinition.action:kiolaMeasurement.participant:automaticTransmission.extension","PlanDefinition.action.participant.extension","","","",1,*,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PlanDefinition.action:kiolaMeasurement.participant:automaticTransmission.extension:participantDeviceDefinition","PlanDefinition.action.participant.extension","participantDeviceDefinition","","",1,1,"Y","","","Extension {[CanonicalType[https://fhir.ehealth-systems.at/extensions/ParticipantDeviceDefinition]]} {[]}
","Either refer to the corresponding device definition of the measurement definition, or to an adapted compatible definition.","Extension to add a device definition to a participant of an activity or plan definition.","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PlanDefinition.action:kiolaMeasurement.participant:automaticTransmission.extension:participantDeviceDefinition.id","PlanDefinition.action.participant.extension.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"PlanDefinition.action:kiolaMeasurement.participant:automaticTransmission.extension:participantDeviceDefinition.extension","PlanDefinition.action.participant.extension.extension","","","",0,0,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PlanDefinition.action:kiolaMeasurement.participant:automaticTransmission.extension:participantDeviceDefinition.url","PlanDefinition.action.participant.extension.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""https://fhir.ehealth-systems.at/extensions/ParticipantDeviceDefinition""/>","","","","",,,,,"",,,,"Extension.url",1,1,"","","N/A"
"PlanDefinition.action:kiolaMeasurement.participant:automaticTransmission.extension:participantDeviceDefinition.value[x]","PlanDefinition.action.participant.extension.value[x]","","","",1,1,"Y","","","Reference {[]} {[CanonicalType[https://fhir.ehealth-systems.at/artifacts/StructureDefinition/kiola-measurement-automatic-transmission-device-definition]]}
","Value of extension","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4B/extensibility.html) for a list).","","","","","","","","","",,,,,"",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"PlanDefinition.action:kiolaMeasurement.participant:automaticTransmission.modifierExtension","PlanDefinition.action.participant.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4B/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"PlanDefinition.action:kiolaMeasurement.participant:automaticTransmission.type","PlanDefinition.action.participant.type","","","",1,1,"","","","code {[]} {[]}
","patient | practitioner | related-person | device","The type of participant in the action.","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""device""/>","","","",,"required","The type of participant for the action.","http://hl7.org/fhir/ValueSet/action-participant-type|4.3.0","",,,,"PlanDefinition.action.participant.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".role.classCode"
"PlanDefinition.action:kiolaMeasurement.participant:automaticTransmission.role","PlanDefinition.action.participant.role","","","",0,1,"","","","CodeableConcept {[]} {[]}
","E.g. Nurse, Surgeon, Parent","The role the participant should play in performing the described action.","","","","","","","","","",,"example","Defines roles played by participants for the action.","http://terminology.hl7.org/ValueSet/action-participant-role","",,,,"PlanDefinition.action.participant.role",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".role.code"
"PlanDefinition.action:kiolaMeasurement.participant:manualEntry","PlanDefinition.action.participant","manualEntry","","",0,1,"Y","","","BackboneElement {[]} {[]}
","Measurements might be entered manually using a device like specified here","Indicates who should participate in performing the action described.","","","","","","","","","",,,,,"",,,,"PlanDefinition.action.participant",0,*,"","ele-1:All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
",".participation[typeCode=PFM]"
"PlanDefinition.action:kiolaMeasurement.participant:manualEntry.id","PlanDefinition.action.participant.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"PlanDefinition.action:kiolaMeasurement.participant:manualEntry.extension","PlanDefinition.action.participant.extension","","","",1,*,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PlanDefinition.action:kiolaMeasurement.participant:manualEntry.extension:participantDeviceDefinition","PlanDefinition.action.participant.extension","participantDeviceDefinition","","",1,1,"Y","","","Extension {[CanonicalType[https://fhir.ehealth-systems.at/extensions/ParticipantDeviceDefinition]]} {[]}
","Either refer to the corresponding device definition of the measurement definition, or to an adapted compatible definition.","Extension to add a device definition to a participant of an activity or plan definition.","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"PlanDefinition.action:kiolaMeasurement.participant:manualEntry.extension:participantDeviceDefinition.id","PlanDefinition.action.participant.extension.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"PlanDefinition.action:kiolaMeasurement.participant:manualEntry.extension:participantDeviceDefinition.extension","PlanDefinition.action.participant.extension.extension","","","",0,0,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
